# ps/frame	X-axis	Y-axis	Z-axis	Alpha	Beta	Gamma	Volumn
72.0	92.9553	92.9553	82.8813	90.0	90.0	90.0	716151.128923
74.0	92.8469	92.8469	82.7994	90.0	90.0	90.0	713775.588297
76.0	92.7405	92.7405	82.8083	90.0	90.0	90.0	712218.154621
78.0	92.7782	92.7782	82.7927	90.0	90.0	90.0	712663.155288
80.0	93.1089	93.1089	82.5551	90.0	90.0	90.0	715692.338767
82.0	93.1383	93.1383	82.3925	90.0	90.0	90.0	714733.30449
84.0	93.1276	93.1276	82.315	90.0	90.0	90.0	713896.887802
86.0	93.1976	93.1976	82.2275	90.0	90.0	90.0	714210.711601
88.0	93.012	93.012	82.5436	90.0	90.0	90.0	714104.515644
90.0	93.1361	93.1361	82.6607	90.0	90.0	90.0	717026.508124
92.0	93.098	93.098	82.5636	90.0	90.0	90.0	715598.891693
94.0	93.0432	93.0432	82.7233	90.0	90.0	90.0	716138.157821
96.0	93.1242	93.1242	82.9266	90.0	90.0	90.0	719149.491421
98.0	93.1675	93.1675	82.8018	90.0	90.0	90.0	718735.70306
100.0	93.1419	93.1419	82.8305	90.0	90.0	90.0	718588.491234
102.0	93.1206	93.1206	82.8254	90.0	90.0	90.0	718215.657321
104.0	93.005	93.005	82.732	90.0	90.0	90.0	715626.523724
106.0	92.9342	92.9342	82.7617	90.0	90.0	90.0	714794.172531
108.0	92.893	92.893	82.941	90.0	90.0	90.0	715706.971854
110.0	92.9421	92.9421	82.9601	90.0	90.0	90.0	716628.510331
112.0	92.9553	92.9553	82.8813	90.0	90.0	90.0	716151.128923
114.0	92.8469	92.8469	82.7994	90.0	90.0	90.0	713775.588297
116.0	92.7405	92.7405	82.8083	90.0	90.0	90.0	712218.154621
118.0	92.7782	92.7782	82.7927	90.0	90.0	90.0	712663.155288
120.0	93.1089	93.1089	82.5551	90.0	90.0	90.0	715692.338767
122.0	93.1383	93.1383	82.3925	90.0	90.0	90.0	714733.30449
124.0	93.1276	93.1276	82.315	90.0	90.0	90.0	713896.887802
126.0	93.1976	93.1976	82.2275	90.0	90.0	90.0	714210.711601
128.0	93.012	93.012	82.5436	90.0	90.0	90.0	714104.515644
130.0	93.1361	93.1361	82.6607	90.0	90.0	90.0	717026.508124
132.0	93.098	93.098	82.5636	90.0	90.0	90.0	715598.891693
134.0	93.0432	93.0432	82.7233	90.0	90.0	90.0	716138.157821
136.0	93.1242	93.1242	82.9266	90.0	90.0	90.0	719149.491421
138.0	93.1675	93.1675	82.8018	90.0	90.0	90.0	718735.70306
140.0	93.1419	93.1419	82.8305	90.0	90.0	90.0	718588.491234
142.0	93.1206	93.1206	82.8254	90.0	90.0	90.0	718215.657321
144.0	93.005	93.005	82.732	90.0	90.0	90.0	715626.523724
146.0	92.9342	92.9342	82.7617	90.0	90.0	90.0	714794.172531
148.0	92.893	92.893	82.941	90.0	90.0	90.0	715706.971854
150.0	92.9421	92.9421	82.9601	90.0	90.0	90.0	716628.510331
152.0	92.9553	92.9553	82.8813	90.0	90.0	90.0	716151.128923
154.0	92.8469	92.8469	82.7994	90.0	90.0	90.0	713775.588297
156.0	92.7405	92.7405	82.8083	90.0	90.0	90.0	712218.154621
158.0	92.7782	92.7782	82.7927	90.0	90.0	90.0	712663.155288
160.0	93.1089	93.1089	82.5551	90.0	90.0	90.0	715692.338767
162.0	93.1383	93.1383	82.3925	90.0	90.0	90.0	714733.30449
164.0	93.1276	93.1276	82.315	90.0	90.0	90.0	713896.887802
166.0	93.1976	93.1976	82.2275	90.0	90.0	90.0	714210.711601
168.0	93.012	93.012	82.5436	90.0	90.0	90.0	714104.515644
170.0	93.1361	93.1361	82.6607	90.0	90.0	90.0	717026.508124
172.0	93.098	93.098	82.5636	90.0	90.0	90.0	715598.891693
174.0	93.0432	93.0432	82.7233	90.0	90.0	90.0	716138.157821
176.0	93.1242	93.1242	82.9266	90.0	90.0	90.0	719149.491421
178.0	93.1675	93.1675	82.8018	90.0	90.0	90.0	718735.70306
180.0	93.1419	93.1419	82.8305	90.0	90.0	90.0	718588.491234
182.0	93.1206	93.1206	82.8254	90.0	90.0	90.0	718215.657321
184.0	93.005	93.005	82.732	90.0	90.0	90.0	715626.523724
186.0	92.9342	92.9342	82.7617	90.0	90.0	90.0	714794.172531
188.0	92.893	92.893	82.941	90.0	90.0	90.0	715706.971854
190.0	92.9421	92.9421	82.9601	90.0	90.0	90.0	716628.510331
192.0	92.9553	92.9553	82.8813	90.0	90.0	90.0	716151.128923
194.0	92.8469	92.8469	82.7994	90.0	90.0	90.0	713775.588297
196.0	92.7405	92.7405	82.8083	90.0	90.0	90.0	712218.154621
198.0	92.7782	92.7782	82.7927	90.0	90.0	90.0	712663.155288
200.0	93.1089	93.1089	82.5551	90.0	90.0	90.0	715692.338767
202.0	93.1383	93.1383	82.3925	90.0	90.0	90.0	714733.30449
204.0	93.1276	93.1276	82.315	90.0	90.0	90.0	713896.887802
206.0	93.1976	93.1976	82.2275	90.0	90.0	90.0	714210.711601
208.0	93.012	93.012	82.5436	90.0	90.0	90.0	714104.515644
210.0	93.1361	93.1361	82.6607	90.0	90.0	90.0	717026.508124
212.0	93.098	93.098	82.5636	90.0	90.0	90.0	715598.891693
214.0	93.0432	93.0432	82.7233	90.0	90.0	90.0	716138.157821
216.0	93.1242	93.1242	82.9266	90.0	90.0	90.0	719149.491421
218.0	93.1675	93.1675	82.8018	90.0	90.0	90.0	718735.70306
220.0	93.1419	93.1419	82.8305	90.0	90.0	90.0	718588.491234
222.0	93.1206	93.1206	82.8254	90.0	90.0	90.0	718215.657321
224.0	93.005	93.005	82.732	90.0	90.0	90.0	715626.523724
226.0	92.9342	92.9342	82.7617	90.0	90.0	90.0	714794.172531
228.0	92.893	92.893	82.941	90.0	90.0	90.0	715706.971854
230.0	92.9421	92.9421	82.9601	90.0	90.0	90.0	716628.510331
232.0	92.9553	92.9553	82.8813	90.0	90.0	90.0	716151.128923
234.0	92.8469	92.8469	82.7994	90.0	90.0	90.0	713775.588297
236.0	92.7405	92.7405	82.8083	90.0	90.0	90.0	712218.154621
238.0	92.7782	92.7782	82.7927	90.0	90.0	90.0	712663.155288
240.0	93.1089	93.1089	82.5551	90.0	90.0	90.0	715692.338767
242.0	93.1383	93.1383	82.3925	90.0	90.0	90.0	714733.30449
244.0	93.1276	93.1276	82.315	90.0	90.0	90.0	713896.887802
246.0	93.1976	93.1976	82.2275	90.0	90.0	90.0	714210.711601
248.0	93.012	93.012	82.5436	90.0	90.0	90.0	714104.515644
250.0	93.1361	93.1361	82.6607	90.0	90.0	90.0	717026.508124
252.0	93.098	93.098	82.5636	90.0	90.0	90.0	715598.891693
254.0	93.0432	93.0432	82.7233	90.0	90.0	90.0	716138.157821
256.0	93.1242	93.1242	82.9266	90.0	90.0	90.0	719149.491421
258.0	93.1675	93.1675	82.8018	90.0	90.0	90.0	718735.70306
260.0	93.1419	93.1419	82.8305	90.0	90.0	90.0	718588.491234
262.0	93.1206	93.1206	82.8254	90.0	90.0	90.0	718215.657321
264.0	93.005	93.005	82.732	90.0	90.0	90.0	715626.523724
266.0	92.9342	92.9342	82.7617	90.0	90.0	90.0	714794.172531
268.0	92.893	92.893	82.941	90.0	90.0	90.0	715706.971854
270.0	92.9421	92.9421	82.9601	90.0	90.0	90.0	716628.510331
272.0	92.9553	92.9553	82.8813	90.0	90.0	90.0	716151.128923
274.0	92.8469	92.8469	82.7994	90.0	90.0	90.0	713775.588297
276.0	92.7405	92.7405	82.8083	90.0	90.0	90.0	712218.154621
278.0	92.7782	92.7782	82.7927	90.0	90.0	90.0	712663.155288
280.0	93.1089	93.1089	82.5551	90.0	90.0	90.0	715692.338767
282.0	93.1383	93.1383	82.3925	90.0	90.0	90.0	714733.30449
284.0	93.1276	93.1276	82.315	90.0	90.0	90.0	713896.887802
286.0	93.1976	93.1976	82.2275	90.0	90.0	90.0	714210.711601
288.0	93.012	93.012	82.5436	90.0	90.0	90.0	714104.515644
290.0	93.1361	93.1361	82.6607	90.0	90.0	90.0	717026.508124
292.0	93.098	93.098	82.5636	90.0	90.0	90.0	715598.891693
294.0	93.0432	93.0432	82.7233	90.0	90.0	90.0	716138.157821
296.0	93.1242	93.1242	82.9266	90.0	90.0	90.0	719149.491421
298.0	93.1675	93.1675	82.8018	90.0	90.0	90.0	718735.70306
300.0	93.1419	93.1419	82.8305	90.0	90.0	90.0	718588.491234
302.0	93.1206	93.1206	82.8254	90.0	90.0	90.0	718215.657321
304.0	93.005	93.005	82.732	90.0	90.0	90.0	715626.523724
306.0	92.9342	92.9342	82.7617	90.0	90.0	90.0	714794.172531
308.0	92.893	92.893	82.941	90.0	90.0	90.0	715706.971854
310.0	92.9421	92.9421	82.9601	90.0	90.0	90.0	716628.510331
312.0	92.9553	92.9553	82.8813	90.0	90.0	90.0	716151.128923
314.0	92.8469	92.8469	82.7994	90.0	90.0	90.0	713775.588297
316.0	92.7405	92.7405	82.8083	90.0	90.0	90.0	712218.154621
318.0	92.7782	92.7782	82.7927	90.0	90.0	90.0	712663.155288
320.0	93.1089	93.1089	82.5551	90.0	90.0	90.0	715692.338767
322.0	93.1383	93.1383	82.3925	90.0	90.0	90.0	714733.30449
324.0	93.1276	93.1276	82.315	90.0	90.0	90.0	713896.887802
326.0	93.1976	93.1976	82.2275	90.0	90.0	90.0	714210.711601
328.0	93.012	93.012	82.5436	90.0	90.0	90.0	714104.515644
330.0	93.1361	93.1361	82.6607	90.0	90.0	90.0	717026.508124
332.0	93.098	93.098	82.5636	90.0	90.0	90.0	715598.891693
334.0	93.0432	93.0432	82.7233	90.0	90.0	90.0	716138.157821
336.0	93.1242	93.1242	82.9266	90.0	90.0	90.0	719149.491421
338.0	93.1675	93.1675	82.8018	90.0	90.0	90.0	718735.70306
340.0	93.1419	93.1419	82.8305	90.0	90.0	90.0	718588.491234
342.0	93.1206	93.1206	82.8254	90.0	90.0	90.0	718215.657321
344.0	93.005	93.005	82.732	90.0	90.0	90.0	715626.523724
346.0	92.9342	92.9342	82.7617	90.0	90.0	90.0	714794.172531
348.0	92.893	92.893	82.941	90.0	90.0	90.0	715706.971854
350.0	92.9421	92.9421	82.9601	90.0	90.0	90.0	716628.510331
352.0	92.9553	92.9553	82.8813	90.0	90.0	90.0	716151.128923
354.0	92.8469	92.8469	82.7994	90.0	90.0	90.0	713775.588297
356.0	92.7405	92.7405	82.8083	90.0	90.0	90.0	712218.154621
358.0	92.7782	92.7782	82.7927	90.0	90.0	90.0	712663.155288
360.0	93.1089	93.1089	82.5551	90.0	90.0	90.0	715692.338767
362.0	93.1383	93.1383	82.3925	90.0	90.0	90.0	714733.30449
364.0	93.1276	93.1276	82.315	90.0	90.0	90.0	713896.887802
366.0	93.1976	93.1976	82.2275	90.0	90.0	90.0	714210.711601
368.0	93.012	93.012	82.5436	90.0	90.0	90.0	714104.515644
370.0	93.1361	93.1361	82.6607	90.0	90.0	90.0	717026.508124
372.0	93.098	93.098	82.5636	90.0	90.0	90.0	715598.891693
374.0	93.0432	93.0432	82.7233	90.0	90.0	90.0	716138.157821
376.0	93.1242	93.1242	82.9266	90.0	90.0	90.0	719149.491421
378.0	93.1675	93.1675	82.8018	90.0	90.0	90.0	718735.70306
380.0	93.1419	93.1419	82.8305	90.0	90.0	90.0	718588.491234
382.0	93.1206	93.1206	82.8254	90.0	90.0	90.0	718215.657321
384.0	93.005	93.005	82.732	90.0	90.0	90.0	715626.523724
386.0	92.9342	92.9342	82.7617	90.0	90.0	90.0	714794.172531
388.0	92.893	92.893	82.941	90.0	90.0	90.0	715706.971854
390.0	92.9421	92.9421	82.9601	90.0	90.0	90.0	716628.510331
392.0	92.9553	92.9553	82.8813	90.0	90.0	90.0	716151.128923
394.0	92.8469	92.8469	82.7994	90.0	90.0	90.0	713775.588297
396.0	92.7405	92.7405	82.8083	90.0	90.0	90.0	712218.154621
398.0	92.7782	92.7782	82.7927	90.0	90.0	90.0	712663.155288
400.0	93.1089	93.1089	82.5551	90.0	90.0	90.0	715692.338767
402.0	93.1383	93.1383	82.3925	90.0	90.0	90.0	714733.30449
404.0	93.1276	93.1276	82.315	90.0	90.0	90.0	713896.887802
406.0	93.1976	93.1976	82.2275	90.0	90.0	90.0	714210.711601
408.0	93.012	93.012	82.5436	90.0	90.0	90.0	714104.515644
410.0	93.1361	93.1361	82.6607	90.0	90.0	90.0	717026.508124
412.0	93.098	93.098	82.5636	90.0	90.0	90.0	715598.891693
414.0	93.0432	93.0432	82.7233	90.0	90.0	90.0	716138.157821
416.0	93.1242	93.1242	82.9266	90.0	90.0	90.0	719149.491421
418.0	93.1675	93.1675	82.8018	90.0	90.0	90.0	718735.70306
420.0	93.1419	93.1419	82.8305	90.0	90.0	90.0	718588.491234
422.0	93.1206	93.1206	82.8254	90.0	90.0	90.0	718215.657321
424.0	93.005	93.005	82.732	90.0	90.0	90.0	715626.523724
426.0	92.9342	92.9342	82.7617	90.0	90.0	90.0	714794.172531
428.0	92.893	92.893	82.941	90.0	90.0	90.0	715706.971854
430.0	92.9421	92.9421	82.9601	90.0	90.0	90.0	716628.510331
432.0	92.9553	92.9553	82.8813	90.0	90.0	90.0	716151.128923
434.0	92.8469	92.8469	82.7994	90.0	90.0	90.0	713775.588297
436.0	92.7405	92.7405	82.8083	90.0	90.0	90.0	712218.154621
438.0	92.7782	92.7782	82.7927	90.0	90.0	90.0	712663.155288
440.0	93.1089	93.1089	82.5551	90.0	90.0	90.0	715692.338767
442.0	93.1383	93.1383	82.3925	90.0	90.0	90.0	714733.30449
444.0	93.1276	93.1276	82.315	90.0	90.0	90.0	713896.887802
446.0	93.1976	93.1976	82.2275	90.0	90.0	90.0	714210.711601
448.0	93.012	93.012	82.5436	90.0	90.0	90.0	714104.515644
450.0	93.1361	93.1361	82.6607	90.0	90.0	90.0	717026.508124
452.0	93.098	93.098	82.5636	90.0	90.0	90.0	715598.891693
454.0	93.0432	93.0432	82.7233	90.0	90.0	90.0	716138.157821
456.0	93.1242	93.1242	82.9266	90.0	90.0	90.0	719149.491421
458.0	93.1675	93.1675	82.8018	90.0	90.0	90.0	718735.70306
460.0	93.1419	93.1419	82.8305	90.0	90.0	90.0	718588.491234
462.0	93.1206	93.1206	82.8254	90.0	90.0	90.0	718215.657321
464.0	93.005	93.005	82.732	90.0	90.0	90.0	715626.523724
466.0	92.9342	92.9342	82.7617	90.0	90.0	90.0	714794.172531
468.0	92.893	92.893	82.941	90.0	90.0	90.0	715706.971854
470.0	92.9421	92.9421	82.9601	90.0	90.0	90.0	716628.510331
472.0	92.9553	92.9553	82.8813	90.0	90.0	90.0	716151.128923
474.0	92.8469	92.8469	82.7994	90.0	90.0	90.0	713775.588297
476.0	92.7405	92.7405	82.8083	90.0	90.0	90.0	712218.154621
478.0	92.7782	92.7782	82.7927	90.0	90.0	90.0	712663.155288
480.0	93.1089	93.1089	82.5551	90.0	90.0	90.0	715692.338767
482.0	93.1383	93.1383	82.3925	90.0	90.0	90.0	714733.30449
484.0	93.1276	93.1276	82.315	90.0	90.0	90.0	713896.887802
486.0	93.1976	93.1976	82.2275	90.0	90.0	90.0	714210.711601
488.0	93.012	93.012	82.5436	90.0	90.0	90.0	714104.515644
490.0	93.1361	93.1361	82.6607	90.0	90.0	90.0	717026.508124
492.0	93.098	93.098	82.5636	90.0	90.0	90.0	715598.891693
494.0	93.0432	93.0432	82.7233	90.0	90.0	90.0	716138.157821
496.0	93.1242	93.1242	82.9266	90.0	90.0	90.0	719149.491421
498.0	93.1675	93.1675	82.8018	90.0	90.0	90.0	718735.70306
500.0	93.1419	93.1419	82.8305	90.0	90.0	90.0	718588.491234
502.0	93.1206	93.1206	82.8254	90.0	90.0	90.0	718215.657321
504.0	93.005	93.005	82.732	90.0	90.0	90.0	715626.523724
506.0	92.9342	92.9342	82.7617	90.0	90.0	90.0	714794.172531
508.0	92.893	92.893	82.941	90.0	90.0	90.0	715706.971854
510.0	92.9421	92.9421	82.9601	90.0	90.0	90.0	716628.510331
512.0	92.9553	92.9553	82.8813	90.0	90.0	90.0	716151.128923
514.0	92.8469	92.8469	82.7994	90.0	90.0	90.0	713775.588297
516.0	92.7405	92.7405	82.8083	90.0	90.0	90.0	712218.154621
518.0	92.7782	92.7782	82.7927	90.0	90.0	90.0	712663.155288
520.0	93.1089	93.1089	82.5551	90.0	90.0	90.0	715692.338767
522.0	93.1383	93.1383	82.3925	90.0	90.0	90.0	714733.30449
524.0	93.1276	93.1276	82.315	90.0	90.0	90.0	713896.887802
526.0	93.1976	93.1976	82.2275	90.0	90.0	90.0	714210.711601
528.0	93.012	93.012	82.5436	90.0	90.0	90.0	714104.515644
530.0	93.1361	93.1361	82.6607	90.0	90.0	90.0	717026.508124
532.0	93.098	93.098	82.5636	90.0	90.0	90.0	715598.891693
534.0	93.0432	93.0432	82.7233	90.0	90.0	90.0	716138.157821
536.0	93.1242	93.1242	82.9266	90.0	90.0	90.0	719149.491421
538.0	93.1675	93.1675	82.8018	90.0	90.0	90.0	718735.70306
540.0	93.1419	93.1419	82.8305	90.0	90.0	90.0	718588.491234
542.0	93.1206	93.1206	82.8254	90.0	90.0	90.0	718215.657321
544.0	93.005	93.005	82.732	90.0	90.0	90.0	715626.523724
546.0	92.9342	92.9342	82.7617	90.0	90.0	90.0	714794.172531
548.0	92.893	92.893	82.941	90.0	90.0	90.0	715706.971854
550.0	92.9421	92.9421	82.9601	90.0	90.0	90.0	716628.510331
552.0	92.9553	92.9553	82.8813	90.0	90.0	90.0	716151.128923
554.0	92.8469	92.8469	82.7994	90.0	90.0	90.0	713775.588297
556.0	92.7405	92.7405	82.8083	90.0	90.0	90.0	712218.154621
558.0	92.7782	92.7782	82.7927	90.0	90.0	90.0	712663.155288
560.0	93.1089	93.1089	82.5551	90.0	90.0	90.0	715692.338767
562.0	93.1383	93.1383	82.3925	90.0	90.0	90.0	714733.30449
564.0	93.1276	93.1276	82.315	90.0	90.0	90.0	713896.887802
566.0	93.1976	93.1976	82.2275	90.0	90.0	90.0	714210.711601
568.0	93.012	93.012	82.5436	90.0	90.0	90.0	714104.515644
570.0	93.1361	93.1361	82.6607	90.0	90.0	90.0	717026.508124
572.0	93.098	93.098	82.5636	90.0	90.0	90.0	715598.891693
574.0	93.0432	93.0432	82.7233	90.0	90.0	90.0	716138.157821
576.0	93.1242	93.1242	82.9266	90.0	90.0	90.0	719149.491421
578.0	93.1675	93.1675	82.8018	90.0	90.0	90.0	718735.70306
580.0	93.1419	93.1419	82.8305	90.0	90.0	90.0	718588.491234
582.0	93.1206	93.1206	82.8254	90.0	90.0	90.0	718215.657321
584.0	93.005	93.005	82.732	90.0	90.0	90.0	715626.523724
586.0	92.9342	92.9342	82.7617	90.0	90.0	90.0	714794.172531
588.0	92.893	92.893	82.941	90.0	90.0	90.0	715706.971854
590.0	92.9421	92.9421	82.9601	90.0	90.0	90.0	716628.510331
592.0	92.9553	92.9553	82.8813	90.0	90.0	90.0	716151.128923
594.0	92.8469	92.8469	82.7994	90.0	90.0	90.0	713775.588297
596.0	92.7405	92.7405	82.8083	90.0	90.0	90.0	712218.154621
598.0	92.7782	92.7782	82.7927	90.0	90.0	90.0	712663.155288
600.0	93.1089	93.1089	82.5551	90.0	90.0	90.0	715692.338767
602.0	93.1383	93.1383	82.3925	90.0	90.0	90.0	714733.30449
604.0	93.1276	93.1276	82.315	90.0	90.0	90.0	713896.887802
606.0	93.1976	93.1976	82.2275	90.0	90.0	90.0	714210.711601
608.0	93.012	93.012	82.5436	90.0	90.0	90.0	714104.515644
610.0	93.1361	93.1361	82.6607	90.0	90.0	90.0	717026.508124
612.0	93.098	93.098	82.5636	90.0	90.0	90.0	715598.891693
614.0	93.0432	93.0432	82.7233	90.0	90.0	90.0	716138.157821
616.0	93.1242	93.1242	82.9266	90.0	90.0	90.0	719149.491421
618.0	93.1675	93.1675	82.8018	90.0	90.0	90.0	718735.70306
620.0	93.1419	93.1419	82.8305	90.0	90.0	90.0	718588.491234
622.0	93.1206	93.1206	82.8254	90.0	90.0	90.0	718215.657321
624.0	93.005	93.005	82.732	90.0	90.0	90.0	715626.523724
626.0	92.9342	92.9342	82.7617	90.0	90.0	90.0	714794.172531
628.0	92.893	92.893	82.941	90.0	90.0	90.0	715706.971854
630.0	92.9421	92.9421	82.9601	90.0	90.0	90.0	716628.510331
632.0	92.9553	92.9553	82.8813	90.0	90.0	90.0	716151.128923
634.0	92.8469	92.8469	82.7994	90.0	90.0	90.0	713775.588297
636.0	92.7405	92.7405	82.8083	90.0	90.0	90.0	712218.154621
638.0	92.7782	92.7782	82.7927	90.0	90.0	90.0	712663.155288
640.0	93.1089	93.1089	82.5551	90.0	90.0	90.0	715692.338767
642.0	93.1383	93.1383	82.3925	90.0	90.0	90.0	714733.30449
644.0	93.1276	93.1276	82.315	90.0	90.0	90.0	713896.887802
646.0	93.1976	93.1976	82.2275	90.0	90.0	90.0	714210.711601
648.0	93.012	93.012	82.5436	90.0	90.0	90.0	714104.515644
650.0	93.1361	93.1361	82.6607	90.0	90.0	90.0	717026.508124
652.0	93.098	93.098	82.5636	90.0	90.0	90.0	715598.891693
654.0	93.0432	93.0432	82.7233	90.0	90.0	90.0	716138.157821
656.0	93.1242	93.1242	82.9266	90.0	90.0	90.0	719149.491421
658.0	93.1675	93.1675	82.8018	90.0	90.0	90.0	718735.70306
660.0	93.1419	93.1419	82.8305	90.0	90.0	90.0	718588.491234
662.0	93.1206	93.1206	82.8254	90.0	90.0	90.0	718215.657321
664.0	93.005	93.005	82.732	90.0	90.0	90.0	715626.523724
666.0	92.9342	92.9342	82.7617	90.0	90.0	90.0	714794.172531
668.0	92.893	92.893	82.941	90.0	90.0	90.0	715706.971854
670.0	92.9421	92.9421	82.9601	90.0	90.0	90.0	716628.510331
672.0	92.9553	92.9553	82.8813	90.0	90.0	90.0	716151.128923
674.0	92.8469	92.8469	82.7994	90.0	90.0	90.0	713775.588297
676.0	92.7405	92.7405	82.8083	90.0	90.0	90.0	712218.154621
678.0	92.7782	92.7782	82.7927	90.0	90.0	90.0	712663.155288
680.0	93.1089	93.1089	82.5551	90.0	90.0	90.0	715692.338767
682.0	93.1383	93.1383	82.3925	90.0	90.0	90.0	714733.30449
684.0	93.1276	93.1276	82.315	90.0	90.0	90.0	713896.887802
686.0	93.1976	93.1976	82.2275	90.0	90.0	90.0	714210.711601
688.0	93.012	93.012	82.5436	90.0	90.0	90.0	714104.515644
690.0	93.1361	93.1361	82.6607	90.0	90.0	90.0	717026.508124
692.0	93.098	93.098	82.5636	90.0	90.0	90.0	715598.891693
694.0	93.0432	93.0432	82.7233	90.0	90.0	90.0	716138.157821
696.0	93.1242	93.1242	82.9266	90.0	90.0	90.0	719149.491421
698.0	93.1675	93.1675	82.8018	90.0	90.0	90.0	718735.70306
700.0	93.1419	93.1419	82.8305	90.0	90.0	90.0	718588.491234
702.0	93.1206	93.1206	82.8254	90.0	90.0	90.0	718215.657321
704.0	93.005	93.005	82.732	90.0	90.0	90.0	715626.523724
706.0	92.9342	92.9342	82.7617	90.0	90.0	90.0	714794.172531
708.0	92.893	92.893	82.941	90.0	90.0	90.0	715706.971854
710.0	92.9421	92.9421	82.9601	90.0	90.0	90.0	716628.510331
712.0	92.9553	92.9553	82.8813	90.0	90.0	90.0	716151.128923
714.0	92.8469	92.8469	82.7994	90.0	90.0	90.0	713775.588297
716.0	92.7405	92.7405	82.8083	90.0	90.0	90.0	712218.154621
718.0	92.7782	92.7782	82.7927	90.0	90.0	90.0	712663.155288
720.0	93.1089	93.1089	82.5551	90.0	90.0	90.0	715692.338767
722.0	93.1383	93.1383	82.3925	90.0	90.0	90.0	714733.30449
724.0	93.1276	93.1276	82.315	90.0	90.0	90.0	713896.887802
726.0	93.1976	93.1976	82.2275	90.0	90.0	90.0	714210.711601
728.0	93.012	93.012	82.5436	90.0	90.0	90.0	714104.515644
730.0	93.1361	93.1361	82.6607	90.0	90.0	90.0	717026.508124
732.0	93.098	93.098	82.5636	90.0	90.0	90.0	715598.891693
734.0	93.0432	93.0432	82.7233	90.0	90.0	90.0	716138.157821
736.0	93.1242	93.1242	82.9266	90.0	90.0	90.0	719149.491421
738.0	93.1675	93.1675	82.8018	90.0	90.0	90.0	718735.70306
740.0	93.1419	93.1419	82.8305	90.0	90.0	90.0	718588.491234
742.0	93.1206	93.1206	82.8254	90.0	90.0	90.0	718215.657321
744.0	93.005	93.005	82.732	90.0	90.0	90.0	715626.523724
746.0	92.9342	92.9342	82.7617	90.0	90.0	90.0	714794.172531
748.0	92.893	92.893	82.941	90.0	90.0	90.0	715706.971854
750.0	92.9421	92.9421	82.9601	90.0	90.0	90.0	716628.510331
752.0	92.9553	92.9553	82.8813	90.0	90.0	90.0	716151.128923
754.0	92.8469	92.8469	82.7994	90.0	90.0	90.0	713775.588297
756.0	92.7405	92.7405	82.8083	90.0	90.0	90.0	712218.154621
758.0	92.7782	92.7782	82.7927	90.0	90.0	90.0	712663.155288
760.0	93.1089	93.1089	82.5551	90.0	90.0	90.0	715692.338767
